 TITLE="PROPELLER"
 VARIABLES= "X" "Y" "Z" 
 ZONE T="BLADE   1" F=POINT, I=  41 J=  22
   0.8439076770851128E-01   0.3087473906108681E+00   0.3699574914102172E-01
   0.7212630472182528E-01   0.3106032470257519E+00   0.1480741708013798E-01
   0.5872154637241177E-01   0.3108459388290407E+00  -0.8272785324042676E-02
   0.4378440605659088E-01   0.3094025386593388E+00  -0.3104361020696168E-01
   0.2715877091507829E-01   0.3064979354404955E+00  -0.5246572437543643E-01
   0.1100412348194466E-01   0.3022272957662422E+00  -0.7315940375201080E-01
  -0.6371672706636071E-02   0.2973014511314562E+00  -0.9113442718674294E-01
  -0.2324525743239274E-01   0.2920122792750443E+00  -0.1068759346912062E+00
  -0.4022811603286622E-01   0.2871225109663930E+00  -0.1193913747298312E+00
  -0.5500261794172843E-01   0.2826013819813470E+00  -0.1297308581863167E+00
  -0.6815907205282667E-01   0.2790924236735178E+00  -0.1371169417379452E+00
  -0.7968139802223045E-01   0.2770110698784012E+00  -0.1412745689370487E+00
  -0.9447396294152513E-01   0.2782171906523649E+00  -0.1388842377270763E+00
  -0.1008842703586942E+00   0.2790701155032858E+00  -0.1371623392061690E+00
  -0.1048538418894059E+00   0.2814311859537645E+00  -0.1322502334069132E+00
  -0.1123812102055118E+00   0.2867799390342405E+00  -0.1202119096888603E+00
  -0.1119837892819466E+00   0.2913969045113661E+00  -0.1085425294744838E+00
  -0.1088447953941587E+00   0.2963802407155531E+00  -0.9408713821195869E-01
  -0.1033308593597458E+00   0.3012930475339246E+00  -0.7691642328687451E-01
  -0.9651263075923455E-01   0.3057342683641989E+00  -0.5674675154873082E-01
  -0.8663825660224811E-01   0.3089332233164922E+00  -0.3541045318557444E-01
  -0.7495918807295493E-01   0.3106925497374376E+00  -0.1279750761575309E-01
  -0.6045339407216682E-01   0.3108107853668158E+00   0.9502229379915256E-02
  -0.4555897124845189E-01   0.3092741800495187E+00   0.3229734072990047E-01
  -0.2888906079715398E-01   0.3062882078177277E+00   0.5367653505331577E-01
  -0.1138132833991934E-01   0.3021641568136740E+00   0.7341974530469850E-01
   0.5801535211950003E-02   0.2971825293917876E+00   0.9152147774060858E-01
   0.2313349494468017E-01   0.2919849891662938E+00   0.1069504687464467E+00
   0.3989108507152618E-01   0.2870305248329553E+00   0.1196123508574414E+00
   0.5571224969782493E-01   0.2828112695347666E+00   0.1292726672102769E+00
   0.6949728007721075E-01   0.2795101953243428E+00   0.1362633016379434E+00
   0.8265696101963153E-01   0.2779647536636292E+00   0.1393887814145864E+00
   0.9562833398283832E-01   0.2785823877987129E+00   0.1381502438358072E+00
   0.1008842703586942E+00   0.2790701155032858E+00   0.1371623392061690E+00
   0.1018825936225748E+00   0.2894073010396737E+00   0.1428308908176562E+00
   0.1044816257744442E+00   0.2913598965001917E+00   0.1388043946646903E+00
   0.1095495732869697E+00   0.2961118221081816E+00   0.1283551248474566E+00
   0.1097886842259028E+00   0.3011349683891683E+00   0.1160817818612728E+00
   0.1064068944691213E+00   0.3063777912055655E+00   0.1014391360512915E+00
   0.1009057292883515E+00   0.3116706023405718E+00   0.8377759189364835E-01
   0.9279148040929303E-01   0.3163478274163079E+00   0.6388506363631030E-01
   0.8234450512169475E-01   0.3199631811130351E+00   0.4219966823164179E-01
   0.6961024284726755E-01   0.3221469865914858E+00   0.1945683162435807E-01
   0.5581442915501177E-01   0.3227052135751045E+00  -0.4312122247768567E-02
